write_info	1.0
write_demog	1.0
write_epi	1.0
write_final	1.0
Nsets	5.0
Nreps	10.0
dur_p	0.25
Dmax	25.4
D50	3058.0
Dk	0.41
dur_d	0.75
beta_p	2.76
betamax	0.317
beta50	13938.0
betak	1.02
beta_d	0.76
rho	3.46
lifeExpectancy	50.0
dt	0.01
start_time	-5.0
report_from	-2.0
report_every	0.1
end_time	20.0
set	1
pop_size	1000.0
sigma_e	0.5
sigma_m	0.3
start_mu	4.5
contact_rate	0.5
proportionCore	0.2
nonCore_rateMultiplier	0.3
assortativity	0.8
rep	1
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
7.7	803	184	4	1	0	4.39548835878
7.8	803	184	4	1	0	4.39548835878
7.9	803	183	4	1	0	4.39548835878
8.0	804	183	4	1	0	4.39548835878
8.1	803	183	4	1	0	4.39548835878
8.2	800	183	4	1	0	4.39548835878
8.3	799	183	5	1	0	4.36464259418
8.4	800	183	5	1	0	4.36464259418
8.5	804	184	5	1	0	4.36464259418
8.6	805	183	5	1	0	4.36464259418
8.7	803	183	5	1	0	4.36464259418
8.8	805	183	5	1	0	4.36464259418
8.9	805	184	5	1	0	4.36464259418
9.0	805	184	5	1	0	4.36464259418
9.1	803	184	5	1	0	4.36464259418
9.2	805	184	5	1	0	4.36464259418
9.3	800	184	5	1	0	4.36464259418
9.4	802	183	5	1	0	4.36464259418
9.5	803	183	5	1	0	4.36464259418
9.6	803	184	5	1	0	4.36464259418
9.7	805	184	5	1	0	4.36464259418
9.8	805	184	5	1	0	4.36464259418
9.9	803	184	5	1	1	4.36464259418
10.0	799	184	9	1	0	4.32528553702
10.1	799	183	9	1	0	4.32528553702
10.2	802	183	9	1	0	4.32528553702
10.3	805	183	8	1	0	4.18077982
10.4	806	183	8	1	0	4.18077982
10.5	805	184	8	1	0	4.18077982
10.6	805	184	8	1	0	4.18077982
10.7	803	184	8	1	0	4.18077982
10.8	805	183	8	1	0	4.18077982
10.9	804	183	8	1	0	4.18077982
11.0	805	182	9	1	0	4.24552372938
11.1	805	182	9	1	0	4.24552372938
11.2	806	182	10	1	0	4.38511469099
11.3	804	182	10	1	0	4.38511469099
11.4	802	181	11	1	0	4.37669400082
11.5	798	182	14	1	1	4.32547486605
11.6	797	182	14	1	0	4.30878206093
11.7	801	183	14	1	0	4.30878206093
11.8	802	183	16	1	0	4.33938411189
11.9	802	181	16	2	0	4.30868930462
12.0	801	181	16	2	0	4.30868930462
12.1	799	181	16	2	0	4.30868930462
12.2	800	181	16	2	0	4.30868930462
12.3	801	180	16	3	0	4.33789429465
12.4	801	177	18	6	0	4.18468851757
12.5	800	177	18	6	0	4.18468851757
12.6	801	176	19	7	0	4.15666941112
12.7	800	177	20	7	0	4.12132743557
12.8	801	177	20	7	0	4.12132743557
12.9	805	179	20	8	0	4.16181963033
13.0	805	179	20	8	0	4.16181963033
13.1	807	178	21	10	0	4.20092746137
13.2	805	178	23	11	0	4.21321948449
13.3	799	178	26	11	0	4.1771289781
13.4	798	176	26	12	0	4.1689288679
13.5	797	175	27	13	1	4.1804925523
13.6	796	175	28	13	0	4.17555196658
13.7	800	173	28	15	0	4.16360279216
13.8	798	169	28	19	0	4.19519869809
13.9	798	167	28	21	1	4.22507355811
14.0	796	165	30	24	0	4.25538051269
14.1	799	160	29	26	0	4.23636809171
14.2	798	159	29	28	0	4.24695595391
14.3	793	156	32	31	0	4.26423164551
14.4	789	154	33	33	0	4.26476079977
14.5	784	151	35	36	0	4.28965226236
14.6	782	147	38	39	0	4.28277350884
14.7	779	144	41	42	0	4.2829406132
14.8	779	140	40	47	1	4.29030141664
14.9	776	134	43	52	0	4.27788335402
15.0	775	126	44	60	0	4.32789342302
15.1	774	123	45	65	3	4.33151667864
15.2	775	114	45	73	1	4.34205761722
15.3	772	110	46	77	0	4.34091948288
15.4	772	107	47	80	1	4.36787163433
15.5	772	100	48	86	1	4.37798418934
15.6	773	100	49	87	0	4.37301478173
15.7	772	94	51	94	2	4.38135449289
15.8	768	89	54	99	0	4.41087354909
15.9	764	83	58	106	1	4.40751167567
16.0	762	79	59	109	1	4.40617140531
16.1	757	73	63	115	1	4.39783202384
16.2	754	70	67	118	0	4.42939877974
16.3	753	68	69	121	0	4.43030433493
16.4	753	66	71	123	0	4.43965512911
16.5	753	60	71	129	0	4.45257511706
16.6	750	56	72	131	0	4.46362286792
16.7	750	55	73	132	1	4.45410898783
16.8	745	55	77	133	0	4.462468686
16.9	741	53	80	135	1	4.47371081609
17.0	741	50	82	138	0	4.48896897684
17.1	739	50	83	138	0	4.49157482156
17.2	740	48	81	139	0	4.49476690534
17.3	736	45	83	143	0	4.5050001199
17.4	734	43	84	145	0	4.50874308726
17.5	730	41	87	146	1	4.5297472888
17.6	727	40	92	143	0	4.52972996371
17.7	731	38	94	145	1	4.50997012217
17.8	729	37	94	144	0	4.50890533582
17.9	722	37	100	144	0	4.53096223078
18.0	721	35	100	146	0	4.52971064887
18.1	715	36	105	146	2	4.53190862691
18.2	706	34	110	147	0	4.55212635541
18.3	700	33	113	148	0	4.56770269204
18.4	695	32	114	149	0	4.57833646974
18.5	692	31	116	148	3	4.58341435214
18.6	690	28	120	150	0	4.5949010365
18.7	691	28	121	148	0	4.59886138952
18.8	689	27	123	148	0	4.59699475197
18.9	689	26	124	148	0	4.57958572165
19.0	688	27	125	148	0	4.57418217584
19.1	686	24	129	150	0	4.57194337973
19.2	683	24	128	149	0	4.56744415743
19.3	680	23	130	148	0	4.56753140109
19.4	675	24	136	145	0	4.57339234289
19.5	671	23	137	146	0	4.56774130389
19.6	662	20	141	150	0	4.60041106755
19.7	654	20	144	150	0	4.61399578977
19.8	653	21	145	150	0	4.60789327008
19.9	649	21	146	149	0	4.59992038018
20.0	647	21	149	149	0	4.60378054023
rep	10
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
-2.0	802	200	0	0	0	0
-1.9	804	200	0	0	0	0
-1.8	800	201	0	0	0	0
-1.7	800	201	0	0	0	0
-1.6	800	202	0	0	0	0
-1.5	800	201	0	0	0	0
-1.4	799	200	0	0	0	0
-1.3	800	201	0	0	0	0
-1.2	802	201	0	0	0	0
-1.1	802	202	0	0	0	0
-1.0	801	202	0	0	0	0
-0.9	800	202	0	0	0	0
-0.8	800	202	0	0	0	0
-0.7	800	201	0	0	0	0
-0.6	801	201	0	0	0	0
-0.5	802	202	0	0	0	0
-0.4	806	202	0	0	0	0
-0.3	804	203	0	0	0	0
-0.2	806	203	0	0	0	0
-0.1	805	203	0	0	0	0
-6.23077978101e-14	802	203	1	0	0	4.35862171834
0.0999999999999	801	203	1	0	0	4.35862171834
0.2	801	204	1	0	0	4.35862171834
0.3	800	205	1	0	0	4.35862171834
0.4	803	204	1	0	0	4.35862171834
0.5	804	203	1	0	0	4.35862171834
0.6	804	203	1	0	0	4.35862171834
0.7	804	203	1	0	0	4.35862171834
0.8	803	204	1	0	0	4.35862171834
0.9	803	203	1	0	0	4.35862171834
1.0	803	203	1	0	0	4.35862171834
1.1	803	204	1	0	0	4.35862171834
1.2	804	204	1	0	0	4.35862171834
1.3	803	204	1	0	0	4.35862171834
1.4	804	206	1	0	0	4.35862171834
set	4
pop_size	1000.0
sigma_e	0.5
sigma_m	0.3
start_mu	4.5
contact_rate	3.0
proportionCore	0.2
nonCore_rateMultiplier	0.3
assortativity	0.8
rep	1
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
-2.0	792	219	0	0	0	0
-1.9	793	218	0	0	0	0
-1.8	790	218	0	0	0	0
-1.7	788	218	0	0	0	0
-1.6	788	218	0	0	0	0
-1.5	788	217	0	0	0	0
-1.4	790	217	0	0	0	0
-1.3	790	218	0	0	0	0
-1.2	787	217	0	0	0	0
-1.1	787	216	0	0	0	0
-1.0	787	217	0	0	0	0
-0.9	790	218	0	0	0	0
-0.8	790	216	0	0	0	0
-0.7	790	216	0	0	0	0
-0.6	791	216	0	0	0	0
-0.5	795	216	0	0	0	0
-0.4	793	216	0	0	0	0
-0.3	794	216	0	0	0	0
-0.2	789	215	0	0	0	0
-0.1	793	215	0	0	0	0
-6.23077978101e-14	792	215	1	0	0	5.28842011332
0.0999999999999	793	215	1	0	0	5.28842011332
0.2	790	215	1	0	0	5.28842011332
0.3	789	215	1	0	0	5.28842011332
0.4	790	214	1	0	0	5.28842011332
0.5	790	214	1	0	0	5.28842011332
0.6	790	214	1	0	0	5.28842011332
0.7	788	214	1	0	0	5.28842011332
0.8	787	215	1	0	0	5.28842011332
0.9	787	215	1	0	0	5.28842011332
1.0	786	214	1	0	0	5.28842011332
1.1	785	214	1	0	0	5.28842011332
1.2	782	214	1	0	0	5.28842011332
1.3	783	213	1	0	0	5.28842011332
1.4	783	214	1	0	0	5.28842011332
1.5	780	214	1	0	0	5.28842011332
1.6	778	215	1	0	0	5.28842011332
1.7	779	215	1	0	0	5.28842011332
1.8	778	215	1	0	0	5.28842011332
1.9	780	217	1	0	0	5.28842011332
2.0	782	216	1	0	0	5.28842011332
2.1	781	217	1	0	0	5.28842011332
2.2	783	218	1	0	0	5.28842011332
2.3	779	218	2	0	0	4.99438462168
2.4	781	220	2	0	0	4.99438462168
2.5	782	221	2	0	0	4.99438462168
2.6	783	220	2	0	0	4.99438462168
2.7	781	220	2	0	0	4.99438462168
2.8	780	219	2	0	0	4.99438462168
2.9	782	217	2	0	0	4.99438462168
3.0	782	217	2	0	0	4.99438462168
3.1	780	217	2	0	0	4.99438462168
3.2	782	215	2	0	0	4.99438462168
3.3	779	215	4	0	0	5.23822675204
3.4	780	215	4	0	0	5.23822675204
3.5	779	216	3	0	0	5.22149563162
3.6	777	215	4	0	0	5.26291244935
3.7	778	215	4	0	0	5.26291244935
3.8	778	215	4	0	0	5.26291244935
3.9	780	215	4	0	0	5.26291244935
4.0	783	215	4	0	0	5.26291244935
4.1	778	216	6	0	0	5.07596075879
4.2	777	216	7	0	0	4.91157915117
4.3	775	216	7	0	0	4.91157915117
4.4	775	216	7	0	0	4.91157915117
4.5	775	217	7	0	0	4.91157915117
4.6	770	217	8	0	0	4.83741419441
4.7	768	216	8	0	0	4.83741419441
4.8	771	216	8	0	0	4.83741419441
4.9	769	217	8	0	0	4.83741419441
5.0	768	218	10	0	0	4.70545583665
5.1	771	217	10	0	0	4.70545583665
5.2	769	218	9	0	0	4.59107824851
5.3	771	219	9	0	0	4.59107824851
5.4	769	219	9	0	0	4.59107824851
5.5	769	219	9	0	0	4.59107824851
5.6	769	219	9	0	0	4.59107824851
5.7	767	218	11	0	0	4.71580849132
5.8	765	217	12	0	0	4.7915476327
5.9	763	217	12	0	0	4.7915476327
6.0	762	216	14	0	0	4.8702239178
6.1	761	216	14	0	1	4.8702239178
6.2	757	216	17	0	0	4.87721408837
6.3	756	214	17	0	0	4.87721408837
6.4	757	215	18	0	0	4.93235974879
6.5	754	215	19	0	0	4.86753978577
6.6	754	214	20	0	0	4.91038468479
6.7	754	214	20	0	0	4.91038468479
6.8	755	216	20	0	0	4.91038468479
6.9	755	216	19	0	0	4.94154916835
7.0	752	216	21	0	0	4.92308572118
7.1	752	216	22	0	0	4.87870092814
7.2	751	216	22	0	0	4.87870092814
7.3	752	215	22	0	0	4.87870092814
7.4	752	216	23	0	0	4.86355289649
7.5	751	216	23	0	0	4.86355289649
7.6	752	216	23	0	0	4.86355289649
7.7	752	216	24	0	0	4.88294240449
7.8	753	216	25	0	0	4.94186281007
7.9	751	216	26	0	0	4.93236660495
8.0	751	217	26	0	0	4.89481968244
8.1	750	217	26	0	0	4.89481968244
8.2	749	219	25	0	0	4.88144112434
8.3	748	219	25	0	0	4.88144112434
8.4	749	219	25	0	1	4.88144112434
8.5	749	220	24	0	0	4.79558779146
8.6	749	220	25	0	1	4.80311284246
8.7	745	219	27	0	0	4.81517805513
8.8	745	220	26	0	0	4.75591749786
8.9	748	220	27	0	0	4.74176002031
9.0	748	221	27	0	0	4.74176002031
9.1	747	220	27	0	0	4.74176002031
9.2	750	220	27	0	0	4.74176002031
9.3	749	221	27	0	0	4.80806339929
9.4	747	222	27	0	0	4.75031760118
9.5	746	221	28	0	0	4.7775114202
9.6	748	221	29	0	1	4.76478427969
9.7	748	218	31	2	0	4.87038223894
9.8	747	217	31	3	0	4.88186058302
9.9	747	216	33	4	0	4.93471378365
10.0	743	212	35	8	0	5.17478350942
10.1	738	210	40	10	0	5.25463491648
10.2	737	207	40	13	2	5.26801292272
10.3	736	204	42	16	2	5.32024237937
10.4	733	196	44	23	1	5.39298315265
10.5	733	187	46	31	1	5.36627024849
10.6	732	177	47	41	1	5.35677255472
10.7	732	163	47	55	2	5.28355452496
10.8	723	148	54	71	3	5.28808586849
10.9	715	122	64	97	1	5.34239099557
11.0	705	107	71	112	1	5.35921344551
11.1	699	94	77	126	1	5.34273171349
11.2	695	79	82	141	0	5.34316450977
11.3	688	63	87	157	1	5.35585015087
11.4	686	54	88	165	0	5.36456561713
11.5	683	50	93	169	1	5.37905620791
11.6	675	41	100	176	0	5.36110076008
11.7	669	34	105	181	1	5.35947278428
11.8	664	30	109	184	3	5.34098480452
11.9	658	26	116	189	0	5.34180848574
12.0	652	23	119	190	0	5.33341996688
12.1	649	21	123	192	1	5.33127225136
12.2	641	19	129	191	0	5.31685586755
12.3	636	16	133	190	3	5.29597023944
12.4	626	16	142	188	0	5.28121986565
12.5	619	14	148	188	1	5.26091660585
12.6	614	13	153	187	2	5.26279212501
12.7	605	14	160	184	1	5.23845505981
12.8	593	13	169	184	2	5.24158906402
12.9	586	9	174	183	1	5.23517794658
13.0	568	7	188	181	1	5.20961647662
13.1	558	7	195	176	0	5.19759137744
13.2	545	7	204	173	2	5.18866852482
13.3	532	7	213	173	2	5.17654055819
13.4	523	8	222	171	2	5.18616128798
13.5	509	7	230	165	0	5.1685911253
13.6	502	6	235	162	0	5.14870636415
13.7	494	6	243	159	1	5.13992622567
13.8	484	6	252	157	0	5.12958586088
13.9	470	6	267	155	0	5.13081517719
14.0	464	6	270	154	0	5.12604001363
14.1	455	6	274	151	3	5.11123502772
14.2	445	7	276	149	1	5.0979378202
14.3	438	8	279	144	0	5.09303051521
14.4	433	8	278	142	0	5.08960524844
14.5	427	9	282	142	1	5.09663062346
14.6	416	6	291	144	2	5.11171530227
14.7	409	7	296	139	1	5.09551801196
14.8	402	8	299	133	1	5.08953662088
14.9	396	6	304	134	0	5.08282821044
15.0	388	6	310	130	0	5.07503106526
15.1	384	6	312	131	0	5.06589806775
15.2	375	5	319	127	2	5.05283774854
15.3	360	4	327	124	1	5.03591682549
15.4	352	4	328	118	2	5.03526807474
15.5	341	4	336	113	0	5.03640205277
15.6	338	4	334	110	1	5.00946544205
15.7	331	4	338	108	0	4.99695678849
15.8	325	3	341	104	0	4.98653563509
15.9	317	3	343	102	2	4.97475428426
16.0	311	3	347	98	0	4.96585821139
16.1	308	3	347	94	0	4.96857293299
16.2	304	3	345	92	0	4.95908254958
16.3	299	3	348	87	0	4.95969819479
16.4	297	3	341	86	2	4.94493038922
16.5	287	3	346	85	2	4.95873362591
16.6	280	1	348	86	1	4.94991305801
16.7	276	1	346	79	0	4.93178222788
16.8	275	2	344	75	1	4.91271718408
16.9	266	2	347	73	0	4.89276664216
17.0	262	1	348	70	0	4.8817247974
17.1	259	1	345	67	0	4.87850127172
17.2	253	2	350	65	1	4.8878003238
17.3	249	4	347	63	2	4.8758183401
17.4	244	4	348	59	0	4.87358547697
17.5	245	5	345	56	1	4.87211256739
17.6	240	4	339	56	1	4.85548546854
17.7	235	4	339	54	0	4.83855300451
17.8	232	4	341	54	0	4.83422570537
17.9	227	3	340	52	1	4.81483636481
18.0	224	2	341	52	0	4.8041333067
18.1	218	3	336	50	1	4.79563493296
18.2	211	3	337	48	1	4.78772672258
18.3	209	3	338	45	1	4.78147247942
18.4	207	3	337	44	0	4.77096738536
18.5	209	4	332	43	0	4.75364495416
18.6	207	4	331	43	1	4.73956849692
18.7	204	2	331	44	0	4.72665020256
18.8	205	2	325	44	0	4.71508777121
18.9	199	2	325	44	2	4.70726735697
19.0	195	2	322	42	0	4.69522706211
19.1	184	2	327	40	1	4.66779536712
19.2	182	2	323	40	1	4.66209504154
19.3	179	2	321	41	0	4.64079135411
19.4	179	1	319	41	0	4.63487090436
19.5	179	1	316	39	0	4.6272664451
19.6	184	1	305	38	1	4.58897627228
19.7	181	1	304	38	0	4.58336300361
19.8	177	1	303	38	0	4.57589262809
19.9	175	3	303	36	0	4.57981410471
20.0	173	3	303	34	1	4.58100436146
rep	2
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
-2.0	808	198	0	0	0	0
-1.9	809	198	0	0	0	0
-1.8	809	198	0	0	0	0
-1.7	809	199	0	0	0	0
-1.6	812	200	0	0	0	0
-1.5	814	200	0	0	0	0
-1.4	817	200	0	0	0	0
-1.3	815	200	0	0	0	0
-1.2	819	200	0	0	0	0
-1.1	820	201	0	0	0	0
-1.0	821	201	0	0	0	0
-0.9	819	202	0	0	0	0
-0.8	820	201	0	0	0	0
-0.7	820	200	0	0	0	0
-0.6	821	199	0	0	0	0
-0.5	822	200	0	0	0	0
-0.4	822	201	0	0	0	0
-0.3	819	203	0	0	0	0
-0.2	819	202	0	0	0	0
-0.1	822	201	0	0	0	0
-6.23077978101e-14	819	202	1	0	0	4.88856909185
0.0999999999999	819	202	1	0	0	4.88856909185
0.2	819	200	1	0	0	4.88856909185
0.3	818	199	1	0	0	4.88856909185
0.4	819	196	1	0	0	4.88856909185
0.5	822	196	1	0	0	4.88856909185
0.6	822	196	1	0	0	4.88856909185
0.7	823	197	1	0	0	4.88856909185
0.8	823	197	1	0	0	4.88856909185
0.9	822	198	1	0	0	4.88856909185
1.0	822	198	1	0	0	4.88856909185
1.1	823	199	1	0	0	4.88856909185
1.2	824	200	1	0	0	4.88856909185
1.3	824	200	1	0	0	4.88856909185
1.4	826	200	1	0	0	4.88856909185
1.5	828	200	1	0	0	4.88856909185
1.6	829	199	1	0	0	4.88856909185
1.7	825	198	1	0	0	4.88856909185
1.8	825	199	1	0	0	4.88856909185
1.9	824	198	1	0	0	4.88856909185
2.0	825	198	1	0	0	4.88856909185
2.1	826	196	1	0	0	4.88856909185
2.2	826	197	1	0	0	4.88856909185
2.3	827	198	1	0	0	4.88856909185
2.4	825	198	1	0	0	4.88856909185
2.5	826	198	1	0	0	4.88856909185
2.6	824	199	2	0	0	4.48569023338
2.7	824	200	2	0	0	4.48569023338
2.8	823	200	2	0	0	4.48569023338
2.9	824	200	2	0	0	4.48569023338
3.0	824	200	2	0	0	4.48569023338
3.1	823	200	2	0	0	4.48569023338
3.2	823	200	2	0	0	4.48569023338
3.3	820	200	2	0	0	4.48569023338
3.4	820	199	2	0	0	4.48569023338
3.5	819	199	2	0	0	4.48569023338
3.6	818	199	2	0	0	4.48569023338
3.7	819	200	2	0	0	4.48569023338
3.8	819	200	2	0	0	4.48569023338
3.9	819	202	2	0	0	4.48569023338
4.0	815	204	2	0	0	4.48569023338
4.1	816	203	2	0	0	4.48569023338
4.2	817	202	2	0	0	4.48569023338
4.3	817	202	2	0	0	4.48569023338
4.4	814	201	2	0	0	4.48569023338
4.5	816	201	2	0	0	4.48569023338
4.6	815	201	2	0	0	4.48569023338
4.7	815	200	2	0	0	4.48569023338
4.8	814	200	2	0	0	4.48569023338
4.9	817	200	2	0	0	4.48569023338
5.0	815	200	2	0	0	4.48569023338
5.1	811	201	2	0	0	4.48569023338
5.2	810	201	2	0	0	4.48569023338
5.3	811	201	2	0	0	4.48569023338
5.4	809	201	2	0	0	4.48569023338
5.5	812	202	2	0	0	4.48569023338
5.6	809	203	2	0	0	4.48569023338
5.7	809	201	2	0	0	4.48569023338
5.8	806	202	2	0	0	4.48569023338
5.9	803	201	2	0	0	4.48569023338
6.0	802	202	2	0	0	4.48569023338
6.1	802	201	2	0	0	4.48569023338
6.2	799	202	2	0	0	4.48569023338
6.3	798	202	2	0	0	4.48569023338
6.4	795	201	3	2	1	4.29626887623
6.5	794	201	4	3	0	4.3629600178
6.6	793	197	4	7	1	4.26274024985
6.7	794	195	3	9	1	4.21277753245
6.8	793	185	4	19	0	4.32219063205
6.9	792	181	6	23	1	4.22161079126
7.0	793	174	7	28	0	4.32841044955
7.1	792	161	8	41	3	4.4130595958
7.2	790	144	10	58	3	4.43442973703
7.3	790	127	14	76	3	4.42098380038
7.4	784	111	18	91	4	4.4806454224
7.5	776	93	26	109	1	4.50680037522
7.6	774	80	29	122	2	4.56468315846
7.7	765	73	37	128	2	4.5640248686
7.8	760	61	42	140	1	4.62585928337
7.9	756	51	47	150	0	4.62755726771
8.0	751	47	50	155	2	4.6347615162
8.1	746	40	54	161	3	4.62412768946
8.2	741	35	61	165	0	4.63464675184
8.3	730	29	69	170	2	4.65375414668
8.4	719	26	80	173	0	4.64627351125
8.5	721	23	79	176	0	4.6545945678
8.6	715	21	84	176	0	4.65266254083
8.7	711	20	91	177	1	4.65186833861
8.8	707	17	97	179	0	4.64505407356
8.9	704	14	100	181	1	4.64727548063
9.0	693	12	107	183	3	4.64861333976
9.1	689	12	114	184	0	4.65857692812
9.2	687	9	118	187	2	4.65927225911
9.3	676	7	129	188	1	4.66075011981
9.4	673	5	133	187	2	4.65716946937
9.5	661	6	139	187	0	4.66782424669
9.6	656	6	144	188	0	4.67569777078
9.7	647	5	153	189	1	4.67490100304
9.8	641	5	155	186	1	4.66520033353
9.9	631	4	164	187	1	4.67474137229
10.0	625	5	170	183	0	4.67499510918
10.1	614	5	179	182	2	4.67169292409
10.2	608	5	185	182	2	4.67622583852
10.3	602	5	191	182	1	4.68138357447
10.4	597	5	194	181	0	4.68088289445
10.5	596	5	194	179	2	4.66546865605
10.6	593	4	195	178	0	4.65345948706
10.7	589	3	200	178	1	4.65465846644
10.8	586	3	203	172	0	4.63015455647
10.9	578	3	211	172	1	4.64074446173
11.0	572	3	217	170	0	4.62805995625
11.1	569	4	217	169	2	4.63409868732
11.2	563	3	217	166	0	4.62020016032
11.3	556	3	220	162	1	4.61118502518
11.4	548	3	227	162	0	4.60987471215
11.5	545	4	229	160	0	4.6051456831
11.6	537	3	237	159	2	4.60524042493
11.7	532	2	242	157	1	4.58212859181
11.8	528	3	246	154	0	4.56467258819
11.9	521	3	252	152	0	4.54628005582
12.0	512	3	256	151	0	4.55757925897
12.1	504	2	265	147	0	4.54924778851
12.2	496	2	268	145	1	4.55089135942
12.3	486	2	279	144	0	4.55459677287
12.4	481	2	282	140	3	4.54845740144
12.5	469	2	290	138	0	4.54262058178
12.6	465	2	293	135	0	4.53781859825
12.7	459	2	296	132	2	4.5366060722
12.8	451	3	301	130	0	4.55312108285
12.9	448	3	302	127	0	4.54522205494
13.0	446	4	302	125	0	4.54093519006
13.1	436	5	308	124	3	4.53755979084
13.2	427	6	313	122	1	4.53840530893
13.3	419	7	316	121	2	4.53558895675
13.4	415	8	322	119	1	4.52935671774
13.5	408	8	324	116	1	4.51522829377
13.6	400	8	326	116	2	4.51117010422
13.7	394	8	332	114	0	4.5047049176
13.8	392	10	334	114	0	4.50715178376
13.9	390	11	333	113	1	4.49950233793
14.0	389	9	332	112	1	4.49525441198
14.1	386	9	332	108	0	4.48490243595
14.2	381	9	338	103	0	4.48582812648
14.3	379	9	336	98	1	4.47593023361
14.4	374	7	341	99	0	4.4657773228
14.5	368	7	344	96	1	4.46509452695
14.6	363	8	348	93	0	4.45853575645
14.7	364	8	345	91	0	4.45321921888
14.8	357	8	350	90	0	4.45276660697
14.9	351	8	352	88	1	4.45284910525
15.0	343	7	355	89	2	4.42754482652
15.1	338	5	362	90	1	4.42691474157
15.2	331	6	364	89	3	4.43531605559
15.3	321	6	367	89	2	4.44022677747
15.4	310	7	373	87	0	4.43826971959
15.5	306	8	373	87	1	4.42521523316
15.6	304	9	372	86	0	4.43277509693
15.7	300	9	369	84	0	4.41721831033
15.8	298	8	365	84	1	4.41629078058
15.9	294	8	366	83	0	4.41710109001
16.0	287	8	369	81	0	4.41272327353
16.1	284	7	368	80	0	4.40252074894
16.2	284	7	364	80	1	4.38745597935
16.3	274	7	371	77	0	4.39692211958
16.4	273	6	369	77	1	4.39447844816
16.5	268	5	368	77	1	4.38825302438
16.6	259	5	372	73	1	4.39121777193
16.7	249	4	377	71	1	4.39018392973
16.8	246	5	377	66	0	4.38486107928
16.9	243	5	379	64	1	4.39289298836
17.0	238	5	379	64	1	4.37676836832
17.1	238	3	377	65	1	4.37554212924
17.2	236	3	375	65	1	4.36901410074
17.3	233	2	377	66	0	4.37582278327
17.4	227	2	383	64	0	4.37723400164
17.5	226	2	381	63	1	4.37340454394
17.6	220	2	383	59	2	4.37415163432
17.7	216	2	382	58	1	4.37270041846
17.8	209	2	385	55	0	4.37060597492
17.9	209	4	376	53	1	4.36192351835
18.0	204	4	376	52	4	4.36550590725
18.1	199	4	380	49	1	4.36766884104
18.2	197	3	381	49	0	4.37024506999
18.3	197	3	374	49	0	4.36282735096
18.4	196	2	372	50	0	4.359561254
18.5	197	1	369	50	0	4.3529136984
18.6	196	2	366	49	0	4.34539771332
18.7	197	2	360	47	0	4.33479705076
18.8	193	2	359	45	0	4.34544703605
18.9	189	2	358	43	1	4.35124213576
19.0	188	4	352	43	0	4.34131751779
19.1	185	3	352	44	0	4.33986501867
19.2	183	3	347	44	0	4.31530544801
19.3	183	3	347	42	0	4.31658945086
19.4	182	3	347	41	1	4.30927818402
19.5	181	4	341	41	1	4.29298290011
19.6	172	3	344	40	0	4.29505912451
19.7	172	3	341	39	0	4.28913572159
19.8	171	4	336	39	0	4.28214471333
19.9	167	3	337	38	0	4.26213153011
20.0	163	5	336	38	2	4.25831434154
rep	3
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
-2.0	805	197	0	0	0	0
-1.9	805	197	0	0	0	0
-1.8	806	196	0	0	0	0
-1.7	806	197	0	0	0	0
-1.6	806	197	0	0	0	0
-1.5	807	196	0	0	0	0
-1.4	810	195	0	0	0	0
-1.3	812	194	0	0	0	0
-1.2	814	195	0	0	0	0
-1.1	812	194	0	0	0	0
-1.0	814	195	0	0	0	0
-0.9	815	195	0	0	0	0
-0.8	816	194	0	0	0	0
-0.7	813	193	0	0	0	0
-0.6	812	193	0	0	0	0
-0.5	812	193	0	0	0	0
-0.4	811	193	0	0	0	0
-0.3	810	193	0	0	0	0
-0.2	810	192	0	0	0	0
-0.1	813	192	0	0	0	0
-6.23077978101e-14	812	194	1	0	0	5.20113958004
0.0999999999999	807	193	2	0	0	5.64933143463
0.2	807	193	2	0	0	5.64933143463
0.3	808	193	2	0	0	5.64933143463
0.4	808	192	3	0	0	5.37570257837
0.5	809	191	4	0	0	5.06441691137
0.6	808	192	5	0	0	4.73705813936
0.7	810	191	5	0	0	4.73705813936
0.8	810	191	5	0	1	4.73705813936
0.9	809	191	6	0	0	4.57279349884
1.0	809	193	6	0	0	4.57279349884
1.1	809	192	6	0	0	4.57279349884
1.2	808	191	6	0	0	4.57279349884
1.3	812	191	7	0	0	4.540850182
1.4	810	191	7	0	0	4.540850182
1.5	809	191	8	0	0	4.55361167662
1.6	808	191	8	0	0	4.55361167662
1.7	811	190	8	0	0	4.55361167662
1.8	811	189	8	0	0	4.55361167662
1.9	813	189	7	0	0	4.58281473314
2.0	813	188	7	0	0	4.58281473314
2.1	813	188	7	0	0	4.58281473314
2.2	815	188	7	0	0	4.58281473314
2.3	813	188	7	0	0	4.58281473314
2.4	812	189	7	0	0	4.58281473314
